/home/mumu/projects/robust_steganography_modify/venv/lib/python3.12/site-packages/jieba/_compat.py:18: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  import pkg_resources
Running on device: cuda
Top 1 score: 0.48894352624464005
Top 1 score: 0.5691600085123649
Top 1 score: 0.6083216570458653
Top 1 score: 0.5727826147278892
Top 1 score: 0.6578496556912994
Top 1 score: 0.560756856629417
Top 1 score: 0.6917660926097406
Top 1 score: 0.5156202816694835
Top 1 score: 0.4858069641721311
Top 1 score: 0.5523970689881366
Top 1 score: 0.6181419900187131
Top 1 score: 0.5645719466653639
Top 1 score: 0.64490782860041
Top 1 score: 0.6751206930154914
Top 1 score: 0.8615599441902567
Top 1 score: 0.6857925757379268
Top 1 score: 0.7523044937931688
Top 1 score: 0.8728557709796134
Top 1 score: 0.6919222705510659
Top 1 score: 0.7064877850464567
Top 1 score: 0.7064877850464567
Top 1 score: 0.7064877850464567
Top 1 score: 0.7526216401922735
Top 1 score: 0.6552689375442324
Top 1 score: 0.7688015560180121
Top 1 score: 0.5007654173832716
Top 1 score: 0.5613891853597406
Top 1 score: 0.36778534809170016
Top 1 score: 0.5413677737660114
Top 1 score: 0.45435853135213655
Top 1 score: 0.45100005295177986
Top 1 score: 0.4787554248285846
Top 1 score: 0.5188951346686088
Top 1 score: 0.468903588508167
Top 1 score: 0.49521112272781465
Top 1 score: 0.48232782578198563
Top 1 score: 0.5006278767044756
Top 1 score: 0.5041160034158406
Top 1 score: 0.5254064689341017
Attempt 1: Target=[0], Got=[0]
Generated message: the room will be working on the project. 
The team in the room will be working with a team of 6, working on the project.  
You'll then be working in a lab with a team of 4, working on the
Top 1 score: 0.645830082886137
Top 1 score: 0.5131455276913022
Top 1 score: 0.537340703889902
Top 1 score: 0.5373407038899021
Top 1 score: 0.5514703276397322
Top 1 score: 0.5730857555276427
Top 1 score: 0.6513267535974365
Top 1 score: 0.6226292206337155
Top 1 score: 0.6116757910908454
Top 1 score: 0.4274549566031083
Top 1 score: 0.4100651593522579
Top 1 score: 0.4412702916494581
Top 1 score: 0.44595556947920967
Top 1 score: 0.44486176511445197
Top 1 score: 0.45255850328235137
Top 1 score: 0.44933917625398306
Top 1 score: 0.47620622142868946
Top 1 score: 0.49630759130523233
Top 1 score: 0.5095881176544942
Top 1 score: 0.6439314343731364
Top 1 score: 0.5031205826048037
Top 1 score: 0.46951872410360074
Top 1 score: 0.448262718889373
Top 1 score: 0.46951872410360074
Top 1 score: 0.4698883012573749
Top 1 score: 0.4505097908488097
Top 1 score: 0.4817947142069457
Top 1 score: 0.49381411323600555
Top 1 score: 0.8684892225758385
Top 1 score: 0.5108982820094934
Top 1 score: 0.49568733163747547
Top 1 score: 0.47504133671515214
Top 1 score: 0.4843529402130564
Top 1 score: 0.41753187426435234
Top 1 score: 0.4512717378210819
Top 1 score: 0.4888358238185212
Top 1 score: 0.42205293317408393
Top 1 score: 0.46300244743295976
Top 1 score: 0.543157529983553
Top 1 score: 0.44457889792756566
Top 1 score: 0.44538493943084057
Top 1 score: 0.5331378247462981
Top 1 score: 0.5399615030480779
Top 1 score: 0.587852294171983
Top 1 score: 0.5406675448021901
Top 1 score: 0.5797234051342581
Top 1 score: 0.6509798224739468
Top 1 score: 0.7197446336819291
Top 1 score: 0.6037892752027357
Top 1 score: 0.5625107396917641
Attempt 1: Target=[0], Got=[0]
Generated message: project.  
You'll then be working with a team of 3, working on the project.  
Then the team in the room, working together, will be on the project. The team in
the room will be working on
Top 1 score: 0.7013566118524506
Top 1 score: 0.6995567256891685
Top 1 score: 0.641137077807632
Top 1 score: 0.7111427878164929
Top 1 score: 0.6652684562058998
Top 1 score: 0.7111427878164929
Top 1 score: 0.7293082464996055
Top 1 score: 0.7777289046951728
Top 1 score: 0.7983131224785986
Top 1 score: 0.7983132469130929
Top 1 score: 0.7983132469130929
Top 1 score: 0.7949048344224529
Top 1 score: 0.8111909386347611
Top 1 score: 0.9486326200659043
Top 1 score: 0.8288174219768175
Top 1 score: 0.8547272592560563
Top 1 score: 0.7862176501319588
Top 1 score: 0.7774578208078141
Top 1 score: 0.7466228217911399
Top 1 score: 0.7693066077681524
Top 1 score: 0.8367674182035195
Top 1 score: 0.7685592816852345
Top 1 score: 0.8072756330095924
Top 1 score: 0.8072756330095924
Top 1 score: 0.751347593149642
Top 1 score: 0.7834577591560685
Top 1 score: 0.820177543785539
Top 1 score: 0.8290462480221021
Top 1 score: 0.8096839592204017
Top 1 score: 0.8290462480221021
Top 1 score: 1.0206811816976797
Top 1 score: 0.9054934427456669
Top 1 score: 0.9522403576822207
Top 1 score: 0.8637795827481164
Top 1 score: 0.846225882438306
Top 1 score: 0.7951472627444406
Top 1 score: 0.797849435184732
Top 1 score: 0.7825416504790401
Top 1 score: 0.7475447535996524
Top 1 score: 0.7877566430897744
Top 1 score: 0.8714507422085029
Top 1 score: 0.8382867602630548
Top 1 score: 0.810650917673129
Top 1 score: 0.810650917673129
Top 1 score: 0.7592959112472094
Top 1 score: 0.7538363355650048
Top 1 score: 0.8179610974200013
Top 1 score: 0.8304966378665121
Top 1 score: 0.8304966378665115
Top 1 score: 0.7919338859239504
Attempt 1: Target=[0], Got=[0]
Generated message: the project. 
The team in

the room will be working together, working on the project.
Then the team in

the room will be working together, working together on the project.
Then the team in

the
Top 1 score: 0.8223935910789477
Top 1 score: 0.8031411216307824
Top 1 score: 0.8694943154534546
Top 1 score: 0.771473315425852
Top 1 score: 0.7969200996295847
Top 1 score: 0.7356146416976035
Top 1 score: 0.7235700235968127
Top 1 score: 0.7372062674623394
Top 1 score: 0.7031270521063817
Top 1 score: 0.7249527172204158
Top 1 score: 0.8286130352246799
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Attempt 1: Target=[0], Got=[0]
Generated message: room will be working together, working together on the project. The team in

the room will be working together, working together on the project.  
It's going to be interesting to see how they do this.
You might be
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Attempt 1: Target=[0], Got=[0]
Generated message: surprised at the team that makes up the project, but you might still be skeptical.
You might also want to check your email for your project emails.
And you might just want to read through all their emails in order to get an idea of
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Attempt 1: Target=[0], Got=[0]
Generated message: how things are going.
You might even want to read through all their emails in an effort to get an idea of what is going on.
You might even want to read through
the project notes that they have.   And maybe you
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Attempt 1: Target=[0], Got=[1]
Generated message: can even check out some of these
notes.
But what if you want to be more specific and have more ideas about how things should go?
So here are some things to consider.
The goal of this is to be able to make
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Attempt 2: Target=[0], Got=[0]
Generated message: want to read through their notes for a
procedure that is not going to work.  
I think that's a good idea.  
You might have a good idea of what is going on. 
Maybe you
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Attempt 1: Target=[0], Got=[1]
Generated message: 'll get a sense of what is happening and what isn
t going on.  
Or maybe you might just want to get a better sense of how everything is going.  
Or maybe you might just want a more complete understanding of
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202No sentence-transformers model found with name sentence-transformers/all-MiniLM-L6-v2. Creating a new one with MEAN pooling.

Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Top 1 score: 0.7121383151430202
Traceback (most recent call last):
  File "/home/mumu/projects/robust_steganography_modify/venv/lib/python3.12/site-packages/urllib3/connection.py", line 198, in _new_conn
    sock = connection.create_connection(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/mumu/projects/robust_steganography_modify/venv/lib/python3.12/site-packages/urllib3/util/connection.py", line 85, in create_connection
    raise err
  File "/home/mumu/projects/robust_steganography_modify/venv/lib/python3.12/site-packages/urllib3/util/connection.py", line 73, in create_connection
    sock.connect(sa)
ConnectionRefusedError: [Errno 111] Connection refused

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/home/mumu/projects/robust_steganography_modify/venv/lib/python3.12/site-packages/urllib3/connectionpool.py", line 779, in urlopen
    self._prepare_proxy(conn)
  File "/home/mumu/projects/robust_steganography_modify/venv/lib/python3.12/site-packages/urllib3/connectionpool.py", line 1048, in _prepare_proxy
    conn.connect()
  File "/home/mumu/projects/robust_steganography_modify/venv/lib/python3.12/site-packages/urllib3/connection.py", line 616, in connect
    self.sock = sock = self._new_conn()
                       ^^^^^^^^^^^^^^^^
  File "/home/mumu/projects/robust_steganography_modify/venv/lib/python3.12/site-packages/urllib3/connection.py", line 213, in _new_conn
    raise NewConnectionError(
urllib3.exceptions.NewConnectionError: <urllib3.connection.HTTPSConnection object at 0x79aa2672d940>: Failed to establish a new connection: [Errno 111] Connection refused

The above exception was the direct cause of the following exception:

urllib3.exceptions.ProxyError: ('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x79aa2672d940>: Failed to establish a new connection: [Errno 111] Connection refused'))

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/home/mumu/projects/robust_steganography_modify/venv/lib/python3.12/site-packages/requests/adapters.py", line 486, in send
    resp = conn.urlopen(
           ^^^^^^^^^^^^^
  File "/home/mumu/projects/robust_steganography_modify/venv/lib/python3.12/site-packages/urllib3/connectionpool.py", line 847, in urlopen
